log_case,shape_id,stroke_width,stroke_length,average_hue,hue_sd,average_saturation,saturation_sd,average_value,value_sd,label
fariq-generalize-dos.coco-segmentation/Santa Silverjunction,4,5.750794778862556,257,30.300965360590574,6.504813591724345,40.68966496308916,13.760173086644134,175.62720045428733,39.417325963165624,True
fariq-generalize-dos.coco-segmentation/Santa Silverjunction,5,4.49197788734896,576,28.65480803099683,6.59011587818531,42.62169778090877,15.456442717919277,176.60126805213102,36.95025184569146,True
fariq-generalize-dos.coco-segmentation/Santa Silverjunction,6,4.514886145513421,571,29.92844857241142,10.174874747516265,42.33797729618163,16.061804835722537,178.7922256621947,38.66867946213081,True
fariq-generalize-dos.coco-segmentation/Santa Silverjunction,7,5.985795596200194,244,29.598010532475133,6.670495775331316,41.931831480397896,15.123493176371122,180.3493270918666,40.19976777634642,False
fariq-generalize-dos.coco-segmentation/Santa Silverjunction,8,6.044448121938958,255,30.656503496503497,8.787884003386752,41.558321678321676,15.412678369637565,179.6248951048951,39.852370872381435,False
fariq-generalize-dos.coco-segmentation/Santa Silverjunction,9,6.265960567528813,205,33.00665499124343,19.86510439246925,35.349912434325745,22.48176094746166,198.35726795096323,40.7114040430427,True
fariq-generalize-dos.coco-segmentation/Santa Silverjunction,10,5.324302405119757,248,30.820848938826465,9.591356636354673,40.14294631710362,13.543826887181005,174.09706616729088,33.224188410139924,False
fariq-generalize-dos.coco-segmentation/Santa Silverjunction,11,5.337199598494527,207,32.3166860240031,6.880343123651147,36.30739450251645,13.262207632343575,175.16957026713123,37.29965570884084,False
fariq-generalize-dos.coco-segmentation/Santa Silverjunction,12,6.283884101034597,337,26.76000734484025,8.782090094429758,50.991920675725304,19.52695080289759,183.03121557106132,37.621851712613555,True
fariq-generalize-dos.coco-segmentation/Santa Silverjunction,13,6.355352786133518,216,32.20994277539342,11.70206815034397,39.51609442060086,16.435118412150665,178.02932761087268,42.1197437856905,False
fariq-generalize-dos.coco-segmentation/Santa Silverjunction,14,6.6203469742911265,192,29.715129635707253,8.726992491127826,37.15851657367903,18.710325590967784,189.98523137512308,42.93902506789581,True
fariq-generalize-dos.coco-segmentation/Santa Silverjunction,15,4.548126319993957,155,33.29419703103914,6.375017138685488,34.58367071524966,13.703928454346768,185.26248313090417,40.07995462229241,False
fariq-generalize-dos.coco-segmentation/Santa Silverjunction,16,6.164111829789295,195,31.53159985554352,7.396022595916443,37.30155290718671,14.498617053668998,179.901047309498,41.9980260889004,False
fariq-generalize-dos.coco-segmentation/Santa Silverjunction,17,4.342429768228059,140,32.98235709244884,7.882005578904362,36.25617501764291,13.850803167685827,184.57374735356387,40.097169761297415,False
fariq-generalize-dos.coco-segmentation/Santa Silverjunction,18,6.324754462087494,197,30.961996034368802,11.22165415572638,37.54791804362194,16.771998032589323,185.16093853271644,41.28402029162192,True
fariq-generalize-dos.coco-segmentation/Santa Silverjunction,19,6.472494339076298,206,32.78117725307616,16.784318288704373,37.37246425008314,21.699790120344773,192.53076155636847,42.29622563788861,True
fariq-generalize-dos.coco-segmentation/Santa Silverjunction,20,4.781011549679014,158,32.58121827411168,6.835336859869409,36.316624365482234,13.403324755202215,183.3223350253807,40.746011715133406,False
fariq-generalize-dos.coco-segmentation/Santa Silverjunction,21,4.405034497137467,182,30.4437904649794,8.824206300126699,37.490876986462624,20.315153921788884,197.9329017068864,42.524918089301664,True
DOS-semicon.coco-segmentation/San Springland,0,6.750683606695302,311,0.0,0.0,0.0,0.0,123.1481619012254,39.62827125218143,False
DOS-semicon.coco-segmentation/San Springland,1,6.39088819031672,270,0.0,0.0,0.0,0.0,123.16204188481676,39.312104287034614,False
DOS-semicon.coco-segmentation/San Springland,2,3.09719127876965,1076,0.0,0.0,0.0,0.0,133.8677572236661,54.43728146697371,True
DOS-semicon.coco-segmentation/San Springland,3,8.276345153678461,382,0.0,0.0,0.0,0.0,136.94893802734944,61.24651139590003,True
DOS-semicon.coco-segmentation/San Springland,4,7.212271488187411,370,0.0,0.0,0.0,0.0,124.6903393287595,47.18790600706834,False
DOS-semicon.coco-segmentation/San Springland,5,6.935396534849257,299,0.0,0.0,0.0,0.0,133.5277712678697,46.07465197894819,False
DOS-semicon.coco-segmentation/San Springland,6,7.126454467065296,359,0.0,0.0,0.0,0.0,119.48781431334623,45.73904987240674,False
DOS-semicon.coco-segmentation/San Springland,7,6.461767649751249,269,0.0,0.0,0.0,0.0,118.8397618431271,36.839423237524215,True
DOS-semicon.coco-segmentation/Grand Rockburg,0,5.487147734398591,485,0.0,0.0,0.0,0.0,162.59789404409347,75.85644949562881,False
DOS-semicon.coco-segmentation/Grand Rockburg,1,6.766646900575468,396,0.0,0.0,0.0,0.0,151.12453441295546,75.78909285934982,False
DOS-semicon.coco-segmentation/Grand Rockburg,2,4.575863782247127,1120,0.0,0.0,0.0,0.0,155.37331136738055,66.18806523569336,True
DOS-semicon.coco-segmentation/Grand Rockburg,3,6.165108876241002,222,0.0,0.0,0.0,0.0,132.74622263336417,74.65321644945743,False
DOS-semicon.coco-segmentation/Grand Rockburg,4,9.313441696878293,403,0.0,0.0,0.0,0.0,126.16897506925208,75.73916048999244,True
DOS-semicon.coco-segmentation/Grand Rockburg,5,6.6813108002815715,226,0.0,0.0,0.0,0.0,130.24924012158056,75.85815792039462,False
DOS-semicon.coco-segmentation/Grand Rockburg,6,5.845166605389264,261,0.0,0.0,0.0,0.0,129.9628243512974,78.28186740031005,False
DOS-semicon.coco-segmentation/Grand Rockburg,7,7.088985459758721,203,0.0,0.0,0.0,0.0,129.37521557033753,73.21269312597987,False
DOS-semicon.coco-segmentation/Grand Rockburg,8,6.482522130625866,286,0.0,0.0,0.0,0.0,131.47457235321312,75.69568655634204,False
DOS-semicon.coco-segmentation/Grand Rockburg,9,6.860197804152902,243,0.0,0.0,0.0,0.0,145.17875647668393,76.54636689264888,True
DOS-semicon.coco-segmentation/Grand Rockburg,10,6.194237222569647,272,0.0,0.0,0.0,0.0,133.0568068068068,76.5938616721965,False
DOS-semicon.coco-segmentation/Grand Rockburg,11,6.2572206981721665,227,0.0,0.0,0.0,0.0,138.12777309744453,71.36188110248273,False
DOS-semicon.coco-segmentation/Grand Rockburg,12,6.271975587063572,286,0.0,0.0,0.0,0.0,144.4171702438008,75.37734873327051,False
DOS-semicon.coco-segmentation/Grand Rockburg,13,8.202136107365812,524,0.0,0.0,0.0,0.0,151.81044845122514,81.88728505939724,True
DOS-semicon.coco-segmentation/Grand Rockburg,14,6.441287189947588,489,0.0,0.0,0.0,0.0,159.1627591814609,76.65029764662393,False
DOS-semicon.coco-segmentation/Grand Rockburg,15,6.23288903793545,563,0.0,0.0,0.0,0.0,145.52234185733514,75.32472170565168,False
DOS-semicon.coco-segmentation/Grand Rockburg,16,5.561461129047948,1286,0.0,0.0,0.0,0.0,178.31140947536522,65.56748353663784,True
DOS-semicon.coco-segmentation/Grand Rockburg,17,6.780763044228815,244,0.0,0.0,0.0,0.0,137.97249869041383,73.50671263639362,False
DOS-semicon.coco-segmentation/Grand Rockburg,18,6.588704419056815,204,0.0,0.0,0.0,0.0,126.61937935402153,70.11250005768805,False
DOS-semicon.coco-segmentation/Grand Rockburg,19,6.562225973754026,347,0.0,0.0,0.0,0.0,135.10687171500877,69.81482268196464,True
DOS-semicon.coco-segmentation/Grand Rockburg,20,6.480448094537269,205,0.0,0.0,0.0,0.0,138.9425219941349,71.91822648247391,False
DOS-semicon.coco-segmentation/Grand Rockburg,21,6.2818784484776575,996,0.0,0.0,0.0,0.0,163.77257188819627,59.72948566355083,True
DetR-large-scale.coco-segmentation/South Greenheights,0,5.670426562285011,215,0.0,0.0,0.0,0.0,187.26099392205936,75.18516642783916,False
DetR-large-scale.coco-segmentation/South Greenheights,1,4.647040723209653,163,0.0,0.0,0.0,0.0,214.26683291770573,54.42886292580457,False
DetR-large-scale.coco-segmentation/South Greenheights,2,5.502222222560423,264,0.0,0.0,0.0,0.0,198.59459459459458,60.58449304476067,False
DetR-large-scale.coco-segmentation/South Greenheights,3,5.686409298883042,259,0.0,0.0,0.0,0.0,215.7709637046308,57.86835634680049,True
DetR-large-scale.coco-segmentation/South Greenheights,4,6.028701153050916,314,0.0,0.0,0.0,0.0,188.4374695863747,59.691036283307305,False
DetR-large-scale.coco-segmentation/South Greenheights,5,5.030879978862579,321,0.0,0.0,0.0,0.0,147.02493321460375,47.680051670285394,False
DetR-large-scale.coco-segmentation/South Greenheights,6,5.5861559252489705,481,0.0,0.0,0.0,0.0,132.7017446176689,78.10941598522672,False
DetR-large-scale.coco-segmentation/South Greenheights,7,5.041382633591322,393,0.0,0.0,0.0,0.0,187.67640918580375,70.69128306890886,False
DetR-large-scale.coco-segmentation/South Greenheights,8,4.59998422311474,406,0.0,0.0,0.0,0.0,91.65858843537416,58.93147123642102,False
DetR-large-scale.coco-segmentation/South Greenheights,9,4.923011326948532,450,0.0,0.0,0.0,0.0,134.42262633327505,69.75944667782296,False
DetR-large-scale.coco-segmentation/South Greenheights,10,6.234768659426967,547,0.0,0.0,0.0,0.0,190.18845462713386,69.53528822657516,False
DetR-large-scale.coco-segmentation/South Greenheights,11,6.632905218410088,617,0.0,0.0,0.0,0.0,183.9719908371512,71.56555921297598,False
DetR-large-scale.coco-segmentation/South Greenheights,12,5.899738088207769,477,0.0,0.0,0.0,0.0,161.21101485148515,67.29447783796921,False
DetR-large-scale.coco-segmentation/South Greenheights,13,5.09889373957765,393,0.0,0.0,0.0,0.0,136.01784964300714,60.065733771730464,True
DetR-large-scale.coco-segmentation/South Greenheights,14,5.580547478179962,322,0.0,0.0,0.0,0.0,93.00968904912122,69.55918075076208,True
DetR-large-scale.coco-segmentation/South Greenheights,15,5.717579212987396,278,0.0,0.0,0.0,0.0,152.2562421185372,78.682546776366,False
DetR-large-scale.coco-segmentation/South Greenheights,16,5.414822244438162,274,0.0,0.0,0.0,0.0,110.28225806451613,72.84893600312225,False
DetR-large-scale.coco-segmentation/South Greenheights,17,5.685106445136869,262,0.0,0.0,0.0,0.0,159.25869353266168,80.01168682906497,False
DetR-large-scale.coco-segmentation/South Greenheights,18,5.998604215675908,266,0.0,0.0,0.0,0.0,173.03553988062941,85.67338251199156,False
DetR-large-scale.coco-segmentation/South Greenheights,19,5.502636735971578,658,0.0,0.0,0.0,0.0,96.15831012070566,80.80597949024744,True
DetR-large-scale.coco-segmentation/South Greenheights,20,5.623387069995338,264,0.0,0.0,0.0,0.0,168.9650900900901,78.77182535962577,True
DetR-large-scale.coco-segmentation/South Greenheights,21,5.629203136675032,268,0.0,0.0,0.0,0.0,190.7717612809316,74.33658662375943,False
DetR-large-scale.coco-segmentation/South Greenheights,22,4.675815708013648,619,0.0,0.0,0.0,0.0,132.6363508178229,91.45717728862408,True
DetR-large-scale.coco-segmentation/South Greenheights,23,5.592972823986987,223,0.0,0.0,0.0,0.0,199.37257666549172,70.2746542562107,True
DetR-large-scale.coco-segmentation/River Greenmount,0,6.343382373267923,584,0.0,0.0,0.0,0.0,150.63958404753743,50.71513408752339,True
DetR-large-scale.coco-segmentation/River Greenmount,1,3.131547770511757,1059,0.0,0.0,0.0,0.0,172.71825199203187,50.60762441506714,True
DetR-large-scale.coco-segmentation/River Greenmount,2,4.081453921900489,422,0.0,0.0,0.0,0.0,141.90495422724825,34.24639665113728,False
DetR-large-scale.coco-segmentation/River Greenmount,3,5.021813776833308,432,0.0,0.0,0.0,0.0,138.83126066812972,41.004865366877546,False
DetR-large-scale.coco-segmentation/River Greenmount,4,7.295579400029692,584,0.0,0.0,0.0,0.0,145.99902188531604,49.75178146966392,True
DetR-large-scale.coco-segmentation/River Greenmount,5,5.222339737899004,443,0.0,0.0,0.0,0.0,140.5826280623608,40.6426982212766,False
DetR-large-scale.coco-segmentation/River Greenmount,6,5.4971582214056935,395,0.0,0.0,0.0,0.0,140.92005577504068,39.03911676134085,False
DetR-large-scale.coco-segmentation/River Greenmount,7,5.18066279774337,433,0.0,0.0,0.0,0.0,139.20886788206167,41.71689029086751,False
DetR-large-scale.coco-segmentation/River Greenmount,8,5.303516062613744,392,0.0,0.0,0.0,0.0,142.71708352996697,40.03301428732093,False
DetR-large-scale.coco-segmentation/River Greenmount,9,5.088948552394875,441,0.0,0.0,0.0,0.0,141.0819895525778,41.458141730338085,False
DetR-large-scale.coco-segmentation/River Greenmount,10,5.279980998487052,397,0.0,0.0,0.0,0.0,142.19941634241246,38.56683041448513,False
DetR-large-scale.coco-segmentation/River Greenmount,11,5.202596742983798,440,0.0,0.0,0.0,0.0,143.22875816993465,42.3149721151035,False
DetR-large-scale.coco-segmentation/River Greenmount,12,5.257150992638371,391,0.0,0.0,0.0,0.0,144.58551010349927,39.91233872689115,False
DetR-large-scale.coco-segmentation/River Greenmount,13,6.479108081832533,562,0.0,0.0,0.0,0.0,150.90403563233906,48.030688733789965,True
DetR-large-scale.coco-segmentation/River Greenmount,14,5.0802187431554,391,0.0,0.0,0.0,0.0,141.8080448065173,40.238195020897045,False
DetR-large-scale.coco-segmentation/River Greenmount,15,5.155300336286228,430,0.0,0.0,0.0,0.0,141.80572082379862,40.726368411349675,False
DetR-large-scale.coco-segmentation/River Greenmount,16,4.917061358106054,397,0.0,0.0,0.0,0.0,140.5719968178202,38.50019441851665,False
DetR-large-scale.coco-segmentation/River Greenmount,17,5.006714392284689,425,0.0,0.0,0.0,0.0,140.10275628626692,39.1324912139744,True
DetR-large-scale.coco-segmentation/River Greenmount,18,4.727051343654866,383,0.0,0.0,0.0,0.0,143.3073033707865,38.82116086531208,False
DetR-large-scale.coco-segmentation/River Greenmount,19,5.5044635822243,413,0.0,0.0,0.0,0.0,142.26603482477407,38.492991029266804,True
DetR-large-scale.coco-segmentation/River Greenmount,20,7.067021181981756,577,0.0,0.0,0.0,0.0,158.4483950617284,56.15042124566964,True
DetR-large-scale.coco-segmentation/River Greenmount,21,5.06340317121355,413,0.0,0.0,0.0,0.0,141.19286056540489,37.225268180342646,False
DetR-large-scale.coco-segmentation/River Greenmount,22,6.401700629926249,539,0.0,0.0,0.0,0.0,157.0028216704289,55.67267428880231,True
DetR-large-scale.coco-segmentation/River Greenmount,23,4.857220587797846,424,0.0,0.0,0.0,0.0,141.41266321754128,39.40008925793243,False
DetR-large-scale.coco-segmentation/River Greenmount,24,5.17168178329494,386,0.0,0.0,0.0,0.0,144.88053553038105,40.95434827660686,False
DetR-large-scale.coco-segmentation/River Greenmount,25,5.3339411970046955,422,0.0,0.0,0.0,0.0,141.71483578708947,40.090836774292384,False
DetR-large-scale.coco-segmentation/River Greenmount,26,5.12833434830673,378,0.0,0.0,0.0,0.0,143.91883535171348,38.992429292919226,False
DetR-large-scale.coco-segmentation/River Greenmount,27,4.935192163726282,410,0.0,0.0,0.0,0.0,138.8305582761998,38.25345505039561,False
DetR-large-scale.coco-segmentation/River Greenmount,28,4.729371551915966,374,0.0,0.0,0.0,0.0,141.74716772589113,37.461490435814405,False
DetR-large-scale.coco-segmentation/River Greenmount,29,4.488893698765652,412,0.0,0.0,0.0,0.0,139.02707628221816,40.907026823611645,False
DetR-large-scale.coco-segmentation/Saint Valley,0,5.340056932360381,413,0.0,0.0,0.0,0.0,158.63025048169555,70.11294143715563,False
DetR-large-scale.coco-segmentation/Saint Valley,1,5.66235889729532,332,0.0,0.0,0.0,0.0,153.9661751951431,72.74253436616483,False
DetR-large-scale.coco-segmentation/Saint Valley,2,7.776919427012887,353,0.0,0.0,0.0,0.0,135.4784508740205,75.12384382178419,True
DetR-large-scale.coco-segmentation/Saint Valley,3,6.190690236196206,187,0.0,0.0,0.0,0.0,148.86586657253795,75.28096573089225,True
DetR-large-scale.coco-segmentation/Saint Valley,4,5.780161881807818,231,0.0,0.0,0.0,0.0,131.8036096665647,70.89446854773387,True
DetR-large-scale.coco-segmentation/Saint Valley,5,6.993579488446883,250,0.0,0.0,0.0,0.0,130.41098525325924,79.00244243393657,True
DetR-large-scale.coco-segmentation/Saint Valley,6,5.593497719215376,231,0.0,0.0,0.0,0.0,126.45860827834433,72.98422841178326,False
DetR-large-scale.coco-segmentation/Saint Valley,7,5.57447124651291,193,0.0,0.0,0.0,0.0,133.97791369351003,71.02176845942138,False
DetR-large-scale.coco-segmentation/Saint Valley,8,5.408274587344365,189,0.0,0.0,0.0,0.0,136.73669268985097,71.65580587754359,True
DetR-large-scale.coco-segmentation/Saint Valley,9,5.174689387271124,221,0.0,0.0,0.0,0.0,132.97401774397972,74.35489324012241,True
DetR-large-scale.coco-segmentation/Saint Valley,10,5.697145126138282,208,0.0,0.0,0.0,0.0,135.09722686267958,71.71045351734199,False
DetR-large-scale.coco-segmentation/Saint Valley,11,5.705896319998716,233,0.0,0.0,0.0,0.0,136.16899732222552,74.16356155015295,False
DetR-large-scale.coco-segmentation/Saint Valley,12,5.707508977524169,181,0.0,0.0,0.0,0.0,139.68273231622746,70.37981635844314,False
DetR-large-scale.coco-segmentation/Saint Valley,13,5.435604549982749,252,0.0,0.0,0.0,0.0,145.0491095520777,72.72281959256753,False
DetR-large-scale.coco-segmentation/Saint Valley,14,5.029033907425925,346,0.0,0.0,0.0,0.0,144.24478542315993,72.91497377523523,False
DetR-large-scale.coco-segmentation/Saint Valley,15,5.942219455593498,411,0.0,0.0,0.0,0.0,159.51633228320344,72.47681307360492,False
DetR-large-scale.coco-segmentation/Saint Valley,16,5.055846257138797,490,0.0,0.0,0.0,0.0,143.05678964651344,67.0458189572276,False
DetR-large-scale.coco-segmentation/Saint Valley,17,4.916134282504341,346,0.0,0.0,0.0,0.0,122.15774861181221,64.92760774221634,True
DetR-large-scale.coco-segmentation/Saint Valley,18,5.424626476828621,200,0.0,0.0,0.0,0.0,136.74027879677183,64.14625883780224,True
DetR-large-scale.coco-segmentation/Saint Valley,19,8.367124486503842,249,0.0,0.0,0.0,0.0,119.39340360421625,70.76828549501597,True
DetR-large-scale.coco-segmentation/Saint Valley,20,5.80337100960309,168,0.0,0.0,0.0,0.0,126.69930356411307,73.27252751987182,True
DetR-large-scale.coco-segmentation/Saint Valley,21,5.523357657939041,279,0.0,0.0,0.0,0.0,130.70815119568013,64.88715554638111,False
DOS-semicon.coco-segmentation/South Fairland,0,6.688002632440809,336,0.0,0.0,0.0,0.0,128.77647496742975,48.2357503656009,False
DOS-semicon.coco-segmentation/South Fairland,1,7.646485966397909,394,0.0,0.0,0.0,0.0,127.70892478381465,48.90811160682238,False
DOS-semicon.coco-segmentation/South Fairland,2,3.7353263223637545,885,0.0,0.0,0.0,0.0,150.09875304572165,55.08633556202156,True
DOS-semicon.coco-segmentation/South Fairland,3,7.118669672804613,347,0.0,0.0,0.0,0.0,134.42472848788637,50.75385971253745,False
DOS-semicon.coco-segmentation/South Fairland,4,8.214271582631165,270,0.0,0.0,0.0,0.0,138.4661512351499,50.37742834315088,False
DOS-semicon.coco-segmentation/South Fairland,5,7.022440841267103,302,0.0,0.0,0.0,0.0,125.33835078534031,40.37564726687374,False
DOS-semicon.coco-segmentation/South Fairland,6,7.212017778574484,359,0.0,0.0,0.0,0.0,128.59172508121046,48.25303213466215,False
DOS-semicon.coco-segmentation/South Fairland,7,3.9050667686353577,732,0.0,0.0,0.0,0.0,142.97941712204008,54.51237167467879,True
fariq-generalize-dos.coco-segmentation/South Fairford,0,4.435567592021602,484,36.16153281994866,48.24649588858502,80.77374404107077,49.321979337730056,179.8006967363403,35.700328432564305,False
fariq-generalize-dos.coco-segmentation/South Fairford,1,4.5627229812529695,462,34.23247594737875,46.975119366333786,83.70214019242097,47.86829718357072,180.52817592774397,39.87780079223041,False
fariq-generalize-dos.coco-segmentation/South Fairford,2,7.1268957341426855,641,22.47621890547264,32.16442337392287,88.71233830845772,57.60328847202233,203.67781094527362,47.664658572154686,True
fariq-generalize-dos.coco-segmentation/South Fairford,3,4.709622901983394,465,38.803947958725885,50.0570617655158,90.39030955585464,48.20619607397083,186.3842530282638,42.38702233356982,False
fariq-generalize-dos.coco-segmentation/South Fairford,4,4.648756859770396,473,34.477973065510156,47.307053851163495,95.19424788860991,47.596305367632176,185.9020771513353,44.417375163457194,False
fariq-generalize-dos.coco-segmentation/South Fairford,5,4.575659427159706,472,37.96935201401051,49.41634767937535,89.65849387040281,49.23739193038513,188.31939579684763,41.89465094637561,False
fariq-generalize-dos.coco-segmentation/South Fairford,6,4.413636935864316,485,36.716642606723035,49.09465915164559,92.38770880593937,51.845772658871105,188.97648999793773,42.185825937815096,False
fariq-generalize-dos.coco-segmentation/South Fairford,7,4.093397973178727,477,32.256252562525624,47.27703043188011,96.08487084870849,49.643874971181404,186.0381303813038,37.64151079489119,False
fariq-generalize-dos.coco-segmentation/South Fairford,8,4.1489315150558665,506,30.993885127757153,45.053296018760825,85.91439178860013,50.79438496442067,184.4514086044988,38.4144532725109,False
fariq-generalize-dos.coco-segmentation/South Fairford,9,4.580764864345515,582,32.24167561761547,46.617897649887865,77.6219119226638,55.38811968284852,184.76996061582528,41.16078304354145,True
fariq-generalize-dos.coco-segmentation/South Fairford,10,4.436267700862056,514,32.35727868159729,46.43359987655685,86.45320092964293,55.54493669449161,184.00063384745405,38.53605959210432,False
fariq-generalize-dos.coco-segmentation/South Fairford,11,4.602381666463681,1130,17.936220536660958,31.58472710173115,101.79903759889079,81.924751195129,202.11940298507463,42.412210835187295,True
fariq-generalize-dos.coco-segmentation/South Fairford,12,4.47561241742628,523,31.720872865275144,48.79280129344528,83.492220113852,54.48139696258892,173.05047438330172,34.741868866493505,False
fariq-generalize-dos.coco-segmentation/South Fairford,13,4.0978764647666015,482,38.29316848281643,51.7106910553732,79.39082145850796,51.75596818398177,176.49518021793799,32.65874535536076,False
fariq-generalize-dos.coco-segmentation/South Fairford,14,7.918226286167477,656,21.21094264996704,31.929473289886133,112.13497033618985,77.85470369746761,203.10151615029665,42.151005077922015,True
fariq-generalize-dos.coco-segmentation/South Fairford,15,4.199584427647283,481,35.75589021131892,50.16574827645451,93.01384503279087,51.75094082551306,183.1683264512995,39.035313912831775,False
fariq-generalize-dos.coco-segmentation/South Fairford,16,3.025565024072545,1052,32.24884863371201,46.02247721517498,96.75422167638932,65.62408823163433,201.0460546515198,43.23768161443844,True
fariq-generalize-dos.coco-segmentation/South Fairford,17,4.828560490622456,483,37.9376728355669,48.64905152675043,96.01935758349288,49.98472269999106,177.93639651138056,44.37973569963424,False
fariq-generalize-dos.coco-segmentation/South Fairford,18,5.63948181240745,660,37.50471987250214,46.372662379291874,91.03126149319603,54.35301029046199,187.8244452617384,43.77553806291431,True
fariq-generalize-dos.coco-segmentation/South Fairford,19,4.799277710617116,486,31.44797843665768,45.67697863601422,97.01132075471698,50.4732469621532,181.55417789757414,43.81290967253537,False
fariq-generalize-dos.coco-segmentation/South Fairford,20,4.7213078879761445,503,36.9504883799259,49.19063939038446,93.07679353317616,50.31918160514335,180.991074435837,40.70693203563292,False
fariq-generalize-dos.coco-segmentation/South Fairford,21,4.327667633028248,522,35.431380417335475,48.08758088961384,86.78511235955057,50.52943783725972,184.9279695024077,37.735789319372294,False
fariq-generalize-dos.coco-segmentation/South Fairford,22,4.028091928907476,491,36.00802608477552,49.571820354455404,75.91773263105091,45.4131854825963,181.01680461499873,41.30364316951583,True
fariq-generalize-dos.coco-segmentation/South Fairford,23,4.349792261274491,491,25.144927536231883,36.63236612145256,68.88932806324111,46.583971105214516,178.10364514712342,35.815712735667375,False
fariq-generalize-dos.coco-segmentation/South Fairford,24,3.9099301179230372,493,24.08876854250059,34.82786739278786,68.78596656463385,43.44601277768859,173.7207440546268,34.48674019079268,True
DOS-semicon.coco-segmentation/Oak Crest,0,6.39557814780382,291,0.0,0.0,0.0,0.0,123.195,40.41976589491829,False
DOS-semicon.coco-segmentation/Oak Crest,1,6.265825451039624,323,0.0,0.0,0.0,0.0,121.8203982121089,40.31190672311204,False
DOS-semicon.coco-segmentation/Oak Crest,2,7.03993354773832,355,0.0,0.0,0.0,0.0,130.4033488372093,51.133458831190985,False
DOS-semicon.coco-segmentation/Oak Crest,3,7.59652891181871,280,0.0,0.0,0.0,0.0,138.0702375989996,48.41092887544071,False
DOS-semicon.coco-segmentation/Oak Crest,4,7.079390072125262,355,0.0,0.0,0.0,0.0,125.55481357818587,45.896303790704195,False
DOS-semicon.coco-segmentation/Oak Crest,5,7.329855470943165,369,0.0,0.0,0.0,0.0,124.6671418389166,48.09216216994373,False
DOS-semicon.coco-segmentation/Oak Crest,6,7.5937092046904375,267,0.0,0.0,0.0,0.0,130.83472711267606,46.04167222201509,False
DOS-semicon.coco-segmentation/Oak Crest,7,8.019832670796566,281,0.0,0.0,0.0,0.0,136.13838383838385,49.1663599519364,False
DetR-large-scale.coco-segmentation/Valley Mill,0,4.728372600560623,202,0.0,0.0,0.0,0.0,174.88918558077435,85.03324150967089,False
DetR-large-scale.coco-segmentation/Valley Mill,1,4.862875639211654,315,0.0,0.0,0.0,0.0,125.97363580625384,67.41795143402685,False
DetR-large-scale.coco-segmentation/Valley Mill,2,7.479324584119871,505,0.0,0.0,0.0,0.0,85.31046228710463,66.22842916537654,True
DetR-large-scale.coco-segmentation/Valley Mill,3,5.073364651257415,300,0.0,0.0,0.0,0.0,146.4242700729927,63.30924070314548,False
DetR-large-scale.coco-segmentation/Valley Mill,4,4.696888432987685,298,0.0,0.0,0.0,0.0,149.24237344954744,62.96693832073373,False
DetR-large-scale.coco-segmentation/Valley Mill,5,6.866262061959333,640,0.0,0.0,0.0,0.0,82.94207429201913,71.00312187631461,True
DetR-large-scale.coco-segmentation/Valley Mill,6,7.423018870194546,645,0.0,0.0,0.0,0.0,98.75389159415663,70.9538003602764,True
DetR-large-scale.coco-segmentation/Valley Mill,7,6.6440775945420985,501,0.0,0.0,0.0,0.0,177.03582766439908,82.27545176748649,False
DetR-large-scale.coco-segmentation/Valley Mill,8,5.190253077473928,468,0.0,0.0,0.0,0.0,115.89340506076908,76.01269801392363,True
DetR-large-scale.coco-segmentation/Valley Mill,9,1.9601236415113372,1555,0.0,0.0,0.0,0.0,126.80952380952381,83.0127669921375,True
DetR-large-scale.coco-segmentation/Valley Mill,10,5.514791775907937,367,0.0,0.0,0.0,0.0,175.79430589273892,76.98105642672563,False
DetR-large-scale.coco-segmentation/Valley Mill,11,5.1039403771352205,283,0.0,0.0,0.0,0.0,196.02731411229135,70.96367991437131,False
DetR-large-scale.coco-segmentation/Valley Mill,12,5.1868771373640765,292,0.0,0.0,0.0,0.0,191.49025487256372,74.60200734722149,False
DetR-large-scale.coco-segmentation/Valley Mill,13,5.425103868874022,267,0.0,0.0,0.0,0.0,184.24395161290323,71.18065056783573,True
DetR-large-scale.coco-segmentation/Valley Mill,14,5.111229032624267,293,0.0,0.0,0.0,0.0,115.54441913439635,79.99517595849987,False
DetR-large-scale.coco-segmentation/Valley Mill,15,5.6629473704129945,273,0.0,0.0,0.0,0.0,187.363202247191,81.92619208346116,False
DetR-large-scale.coco-segmentation/Valley Mill,16,6.933536115485098,401,0.0,0.0,0.0,0.0,86.85084562792372,72.39103231822402,True
DetR-large-scale.coco-segmentation/Valley Mill,17,5.463705783593137,291,0.0,0.0,0.0,0.0,155.35875623349955,84.11281560985272,False
DetR-large-scale.coco-segmentation/Valley Mill,18,5.38210124763288,278,0.0,0.0,0.0,0.0,181.24601910828025,73.98466111089448,False
DetR-large-scale.coco-segmentation/Valley Mill,19,5.624756980571673,303,0.0,0.0,0.0,0.0,120.52237808951236,66.22444932903458,False
DetR-large-scale.coco-segmentation/Valley Mill,20,5.541737330864459,394,0.0,0.0,0.0,0.0,191.38464419475656,71.40073377022001,False
DetR-large-scale.coco-segmentation/Valley Mill,21,5.697511377501586,473,0.0,0.0,0.0,0.0,107.99317460317461,64.31523888950392,False
